,B1_a_mean,B1_a_std,B1_a_skew,B1_a_kurtosis,B1_a_entropy,B1_a_rms,B1_a_max,B1_a_p2p,B1_a_shape_factor,B1_a_impulse_factor,B1_a_crest_factor,B1_a_clearance_factor,B1_a_rms*kurt,B1_b_mean,B1_b_std,B1_b_skew,B1_b_kurtosis,B1_b_entropy,B1_b_rms,B1_b_max,B1_b_p2p,B1_b_shape_factor,B1_b_impulse_factor,B1_b_crest_factor,B1_b_clearance_factor,B1_b_rms*kurt,B2_a_mean,B2_a_std,B2_a_skew,B2_a_kurtosis,B2_a_entropy,B2_a_rms,B2_a_max,B2_a_p2p,B2_a_shape_factor,B2_a_impulse_factor,B2_a_crest_factor,B2_a_clearance_factor,B2_a_rms*kurt,B2_b_mean,B2_b_std,B2_b_skew,B2_b_kurtosis,B2_b_entropy,B2_b_rms,B2_b_max,B2_b_p2p,B2_b_shape_factor,B2_b_impulse_factor,B2_b_crest_factor,B2_b_clearance_factor,B2_b_rms*kurt,B3_a_mean,B3_a_std,B3_a_skew,B3_a_kurtosis,B3_a_entropy,B3_a_rms,B3_a_max,B3_a_p2p,B3_a_shape_factor,B3_a_impulse_factor,B3_a_crest_factor,B3_a_clearance_factor,B3_a_rms*kurt,B3_b_mean,B3_b_std,B3_b_skew,B3_b_kurtosis,B3_b_entropy,B3_b_rms,B3_b_max,B3_b_p2p,B3_b_shape_factor,B3_b_impulse_factor,B3_b_crest_factor,B3_b_clearance_factor,B3_b_rms*kurt,B4_a_mean,B4_a_std,B4_a_skew,B4_a_kurtosis,B4_a_entropy,B4_a_rms,B4_a_max,B4_a_p2p,B4_a_shape_factor,B4_a_impulse_factor,B4_a_crest_factor,B4_a_clearance_factor,B4_a_rms*kurt,B4_b_mean,B4_b_std,B4_b_skew,B4_b_kurtosis,B4_b_entropy,B4_b_rms,B4_b_max,B4_b_p2p,B4_b_shape_factor,B4_b_impulse_factor,B4_b_crest_factor,B4_b_clearance_factor,B4_b_rms*kurt
2003-11-01 11:01:44,0.1267086425781247,0.09331363452514471,-0.043173515773730964,1.0985322171061096,4.946326387549778,0.14983669055972448,0.757,1.15,1.1825293643039332,5.974335961599895,5.052167110553352,5.974335961599895,,0.12334902343749939,0.08336635403676922,0.12118770808472015,1.6130105718705883,4.8161682302116935,0.14341396423193506,0.615,1.2109999999999999,1.162668014997312,4.985852201023834,4.288285337440336,4.985852201023834,,0.12547504882812474,0.09304489636134651,-0.0913824806806282,0.2660082915059072,5.045524537967672,0.14933185422255654,0.654,0.94,1.1901318677875987,5.212191635771711,4.37950766368515,5.212191635771711,,0.12180034179687549,0.07914216002887267,-0.024495969532525,0.43256696630891245,4.884395650708159,0.14111529580093143,0.603,0.842,1.1585788161109412,4.950725023461888,4.273101626422129,4.950725023461888,,0.1309068359374997,0.11026025817730292,-0.02876409999645261,0.5581765559000864,5.0817003281857405,0.15861676403215155,0.762,1.184,1.2116767080665012,5.8209336016937145,4.804031936028798,5.8209336016937145,,0.13376528320312608,0.11591217616052915,-0.0029693241426598767,0.6552578889241345,5.097892187632765,0.16271448360188506,0.779,1.275,1.2164178903938787,5.823633616631861,4.7875271011890135,5.823633616631861,,0.12095957031249871,0.08115437845143528,0.029551487462610954,1.8935762247636276,4.883819940621189,0.14006087543680784,0.547,0.9890000000000001,1.1579147898339872,4.522172148816511,3.9054446739253286,4.522172148816511,,0.11989584960937398,0.08442447558612017,0.04919257543877049,2.1255667082430714,4.857137017629115,0.14002574243660296,0.642,1.1280000000000001,1.1678948261579685,5.354647405157552,4.584871244590381,5.354647405157552,
2003-11-01 11:11:44,0.1266315429687493,0.09059672083699526,-0.049095641935665756,1.2286075159555443,4.937849344545603,0.14912899263829452,0.657,1.082,1.177660708715335,5.188280775842192,4.405581962144163,5.188280775842191,,0.12353076171874962,0.08173318372433681,0.11818222738384923,1.140702614703426,4.854314629663313,0.14303323204329127,0.588,1.052,1.157875415428456,4.759947982339293,4.110932764366483,4.759947982339293,,0.12594370117187478,0.09226551382839876,-0.07585267113649503,0.3165905324006353,5.036089372653025,0.14951952556569537,0.659,0.964,1.1871933584169208,5.232496693905038,4.407451117215128,5.232496693905038,,0.12292050781249994,0.07976230940600156,-0.0689762725256187,0.5344988883654693,4.892236125619863,0.1425320752689329,0.537,0.8280000000000001,1.1595467494028573,4.368677038164591,3.7675730111048735,4.368677038164591,,0.13155200195312514,0.10908526444313908,-0.011651477067410964,0.4123958475327747,5.104413272003008,0.15880215232793407,0.771,1.149,1.2071435627754181,5.860800204885708,4.855097923407537,5.860800204885707,,0.13520898437500067,0.11638291319388389,-0.0378257974474594,0.7022935785109508,5.053117789020396,0.1644161518710791,0.774,1.245,1.2160149906538273,5.724471665679576,4.7075666909349865,5.724471665679576,,0.1217067382812492,0.07926687418875854,0.0014082648270365584,1.8915257691321674,4.835783240291971,0.14012117314689632,0.684,1.0430000000000001,1.1513016873650226,5.620066806977904,4.881489247045678,5.620066806977904,,0.12687216796874906,0.08267332502120059,-0.06418885817978798,1.7950747790484538,4.850281822646846,0.1461114601564932,0.703,1.079,1.1516431262724385,5.54101038277486,4.811395350146041,5.54101038277486,
2003-11-01 11:21:44,0.12509711914062555,0.09034550973940603,-9.454880318547609e-05,0.8091077963827433,5.0103612859229,0.14732445940131808,0.632,1.0030000000000001,1.177680672531769,5.0520747747160515,4.28985113923551,5.0520747747160515,,0.12242319335937416,0.08126457137417897,0.024969381472735426,0.8076413304726513,4.907510331089717,0.14210507037185768,0.554,0.9570000000000001,1.1607691849264725,4.525286302357146,3.8985238074215367,4.525286302357146,,0.12607280273437513,0.09315247420922151,-0.045876535992676534,0.22324894085854252,5.047474267896031,0.14975886297984378,0.557,0.887,1.187876050438677,4.418082155066808,3.71931242610307,4.418082155066808,,0.12187939453124916,0.07925164661750417,-0.02617807210711236,0.348099511199468,4.885708703272453,0.14129211519545687,0.51,0.781,1.1592781186587648,4.184464502481881,3.6095432451732354,4.184464502481881,,0.13182763671875103,0.11110374391114677,0.01524083230754203,0.4398791326039375,5.147311496921343,0.15940341045794787,0.64,1.104,1.2091805210619826,4.854824192634351,4.0149705590448335,4.854824192634351,,0.13271796875000064,0.11368553751804646,0.009286066596504008,0.3444745769331585,5.198983023544785,0.1607854126647727,0.63,1.05,1.2114818677465082,4.746908093407661,3.918265902103381,4.74690809340766,,0.1205198242187491,0.08119496357413973,-0.027963659611086693,1.762202084969804,4.886984879166082,0.1397786573367873,0.615,0.964,1.1597980518381894,5.102894930246013,4.399813331431556,5.102894930246013,,0.11806455078124908,0.08504012765181312,0.06512529678186997,1.9317664789093723,4.928604258484413,0.1384091445988803,0.576,0.962,1.1723175473332783,4.878687092683839,4.16157474037781,4.878687092683839,
2003-11-01 11:31:44,0.1259631347656247,0.09065107131265007,-0.04489523694509082,0.8686948325669581,5.009898554511499,0.1484701353926628,0.632,1.0150000000000001,1.1786792673024196,5.017340995648762,4.2567483240217525,5.017340995648762,,0.12259184570312501,0.08222887320103245,0.0971885721089242,0.9467117690172437,4.917512835693772,0.14232809549620948,0.527,0.996,1.1609915380577502,4.29881773112554,3.7027123714589103,4.298817731125539,,0.1257208007812496,0.09123825088807387,-0.05861970207812781,0.13629320074564566,5.028915242064538,0.14887299208868443,0.71,0.944,1.1841556143737781,5.647434597838559,4.7691659181340915,5.647434597838557,,0.1216336914062491,0.0779600742245064,-0.05080058056904559,0.3210896698831047,4.871053103806969,0.14068287177249492,0.61,0.859,1.1566110519709683,5.015057858949892,4.335993375131412,5.015057858949892,,0.13063906249999976,0.10861998373130034,-0.0461525150547131,0.3983235202596189,5.104676725289528,0.15781877957803375,0.813,1.1669999999999998,1.2080519911725007,6.223253477496442,5.151478183862211,6.223253477496442,,0.13210771484374953,0.11375554091710954,-0.030946637709866824,0.2867936866751055,5.246088603827954,0.16071697208816343,0.625,0.984,1.2165600796157208,4.73098789680237,3.8888238863606013,4.73098789680237,,0.12091547851562398,0.08170401680975993,0.024487949632278874,1.8263064312022115,4.889970918695761,0.1400176504289392,0.559,0.92,1.157979541972749,4.623064034996683,3.9923538088771164,4.623064034996683,,0.12155942382812339,0.08409540197259154,0.04149836755286903,1.8822811029012918,4.921627425729432,0.14152711012520047,0.562,0.9450000000000001,1.1642627586431156,4.62325323945778,3.970970646562575,4.623253239457779,
2003-11-01 11:41:44,0.12752001953125075,0.09215259664944621,-0.0222305711956323,0.884220194695784,4.93356843341501,0.15037995432923398,0.718,1.153,1.1792654587257332,5.630488472627995,4.774572536629772,5.630488472627995,,0.12454785156249959,0.0821757536613625,0.021502228305336005,0.7995999324144458,4.9180803869758165,0.14442454067511779,0.503,0.855,1.1595907826851863,4.03860840383575,3.4827876041613712,4.03860840383575,,0.1267471679687488,0.09395093690858349,-0.04654469472267407,0.3240385802575769,5.057344895086702,0.15038406852591218,0.718,0.994,1.1864885893386585,5.664820851673985,4.774441914213032,5.664820851673985,,0.12328017578124936,0.08060557095282841,0.007086914445585323,0.3609521137981053,4.902580076829873,0.1428186493479143,0.52,0.825,1.1584883655692835,4.218034219246206,3.640981078971351,4.218034219246206,,0.13067070312499976,0.10844554805353754,-0.030464554505751883,0.39133711642732427,5.128008469132287,0.15807723339795013,0.691,1.123,1.2097373750773572,5.288101949975636,4.371280956445183,5.288101949975636,,0.13421230468750037,0.11574880150203078,-0.023505965876370615,0.39570371798681725,5.233404960736148,0.16324503156920658,0.62,1.03,1.216319412361679,4.619546631313786,3.7979716383414424,4.619546631313786,,0.12204150390624853,0.08125783075212657,0.02682681254539886,1.392721704907081,4.892409917347918,0.1409241952561509,0.52,0.857,1.1547235222896488,4.260845559552055,3.6899270494667142,4.260845559552055,,0.12234863281249904,0.0838272697862824,0.028437838946317767,1.8064467100021888,4.895814508234292,0.14217304802928543,0.598,1.025,1.162032176094411,4.887672107594684,4.206141798949273,4.887672107594684,
2003-11-01 11:51:44,0.12582402343750032,0.0933094158904231,0.0025042018583533656,1.2091163702895171,4.858103853101442,0.14889972244349553,0.684,1.2530000000000001,1.183396607226265,5.436163789022057,4.593695601142335,5.436163789022057,,0.12328569335937463,0.08397780961932165,0.12883372421273484,1.2293915524414771,4.9153819861120525,0.1433765347359554,0.552,1.028,1.1629616610746232,4.477405163232789,3.850002380212162,4.477405163232789,,0.12664760742187553,0.09471918313390339,-0.08219729016784245,0.22393577451623115,5.065670369143351,0.15076833574876763,0.627,0.905,1.1904554599799444,4.950744927311611,4.158698156918039,4.95074492731161,,0.12238349609375085,0.08112317544324446,-0.02082078616288947,0.4656013191249291,4.909498396470285,0.1421809747815922,0.615,0.937,1.1617659187696079,5.02518737925977,4.325473228360666,5.02518737925977,,0.13214448242187546,0.11187213271928369,0.002378292290823178,0.26647025483723263,5.146567851376635,0.16003508877328082,0.708,1.108,1.2110614521336145,5.357771940410573,4.424029788885939,5.357771940410573,,0.13466977539062502,0.11747189134881224,0.007121000924304606,0.5351916970792456,5.081233440853479,0.16377792417559098,0.75,1.331,1.2161446300815049,5.569178368528051,4.579371754620016,5.569178368528051,,0.12093530273437444,0.08340656434710984,-0.007736439931469118,1.9414279744213179,4.911592901513059,0.14084011688929624,0.576,0.9349999999999999,1.1645906009648863,4.762877232507858,4.089743836642439,4.762877232507858,,0.12132695312499953,0.08479784534686322,0.0547777666587105,1.8386206829832892,4.883548512632224,0.1414936925769573,0.64,1.055,1.1662181315241638,5.275002656175044,4.52316982010989,5.275002656175043,
2003-11-01 12:01:44,0.12575839843750009,0.09259727938130746,-0.080236343363114,1.0681665982292348,5.0323289091100545,0.1488187501968628,0.613,0.987,1.1833702722512283,4.874425943843835,4.119104610064938,4.874425943843835,,0.12346708984374868,0.0855566245652975,0.08300839353820168,1.339180302072366,4.877007212197719,0.14422602737597764,0.583,1.113,1.16813336702516,4.721906062075308,4.04226623035382,4.721906062075308,,0.1263314941406248,0.0947869420949059,-0.0705778197906855,0.2427884095502133,5.066028409648792,0.15041710318856902,0.61,0.891,1.190654034544492,4.828566337709763,4.0553898929650245,4.828566337709763,,0.12103593749999955,0.08031624320183783,-0.014372517976369648,0.39795572041536476,4.899213766169256,0.14076635395665402,0.623,0.923,1.1630128775319646,5.147231581529247,4.425773506869685,5.147231581529247,,0.1321970703125008,0.11219929025519858,-0.05221293249172008,0.5173990535019888,5.102773882039594,0.16052778247179678,0.83,1.238,1.214306656662859,6.27850525006316,5.170444562428458,6.27850525006316,,0.13527895507812537,0.11908872656651448,0.043095659851023566,0.5026553521282491,5.124234257519826,0.1644626368983146,0.686,1.291,1.2157296513957825,5.071003095816552,4.171160167060596,5.071003095816552,,0.12134423828124936,0.08304389495022019,-0.020778131674593654,1.9054449963352615,4.907399919983227,0.1410400146844416,0.601,0.989,1.1623132394431535,4.952851561085335,4.261202052088962,4.952851561085335,,0.1222631347656243,0.08557543139517929,0.04554579669782375,1.7386223795332354,4.875765797888764,0.1425317167622811,0.645,1.08,1.1657783602188052,5.275506809443803,4.525308574482067,5.275506809443803,
2003-11-01 12:11:44,0.1263479980468745,0.09203632602735684,-0.05092258298025515,1.184850523694709,4.835635376128349,0.1492288820185812,0.874,1.313,1.1810941552332108,6.917402835902052,5.8567750972708765,6.917402835902051,,0.12463173828124925,0.08366883123129368,0.06645204843552986,1.0636472939706172,4.892601175250651,0.14487370712322165,0.53,1.0550000000000002,1.162414238308164,4.252528347185341,3.6583587907308193,4.252528347185341,,0.12640234375000017,0.09428793658326512,-0.07922597227168376,0.417922851417619,5.052432711689182,0.15042865412037942,0.703,1.047,1.1900780448968489,5.56160573565314,4.673311771023553,5.56160573565314,,0.12279931640624923,0.08035830129232019,-0.04863927023891068,0.3881746174404461,4.9009331065903465,0.142485153077983,0.542,0.796,1.1603090086153858,4.413705351640006,3.8039050967181125,4.413705351640006,,0.13134443359374998,0.10940386743560562,-0.01958707294920303,0.3700736413729264,5.118076001986115,0.1586335972108762,0.723,1.148,1.2077679492800735,5.5046108937988825,4.557672603483204,5.5046108937988825,,0.13431914062500006,0.1152440479335233,-0.01650529851922712,0.601428480630926,5.139731675780355,0.1630004229768285,0.718,1.165,1.2135308655071178,5.345477916692113,4.404896544974414,5.345477916692113,,0.12149262695312382,0.08006885255910505,0.05151243516257263,1.397329743884141,4.880011010988033,0.14014249845441915,0.505,0.827,1.1535062000798597,4.156630839786205,3.6034750740814676,4.156630839786205,,0.12155673828124931,0.0831174458059085,0.02521475366899095,1.6774586657538544,4.896843889615705,0.14130105583082617,0.583,1.03,1.1624288198971995,4.7961142117115125,4.125942276737135,4.7961142117115125,
2003-11-01 12:21:44,0.12624238281249958,0.09257836878709004,-0.023947715354427045,1.0770570890296458,5.026542416039664,0.14912518401602226,0.698,1.047,1.1812608467435906,5.529046461652234,4.68063127368886,5.529046461652234,,0.12385493164062444,0.08343698800983879,0.16075522423818514,1.4937975782599535,4.807964654828096,0.14368077358249998,0.647,1.162,1.160073092603218,5.223853353512982,4.503038116150589,5.223853353512982,,0.12555336914062457,0.09337931097033664,-0.08478381321644682,0.28402253907497776,5.033231126226689,0.14945075272555297,0.669,1.025,1.1903364581014302,5.328411372622682,4.476390970265183,5.328411372622682,,0.12175395507812425,0.07967920027455992,-0.04010706886901612,0.3969556676067354,4.892151416340401,0.14128109222923066,0.513,0.747,1.160381953412321,4.213415487577606,3.6310591311656193,4.213415487577606,,0.13092446289062593,0.10989755063345176,-0.015127888161976492,0.6009746939440643,4.991474114025777,0.1583067534056211,0.879,1.362,1.2091457158611483,6.713794966906387,5.5525110653225545,6.713794966906387,,0.1341585449218749,0.11663069919444113,-0.03817248523647145,0.7023709897818611,5.047209015377957,0.16332557218420168,0.95,1.4209999999999998,1.2174071527036283,7.081173998668639,5.816602919526723,7.081173998668639,,0.12136416015624865,0.08131532018981089,0.03650145237471005,1.40774398408705,4.893246076135525,0.14031363063297253,0.535,0.916,1.1561372851122282,4.4082206749605115,3.8128868705524,4.4082206749605115,,0.1212024902343736,0.08356332435076706,0.03918645825278099,2.203640939058978,4.775239873511212,0.1411584020964458,0.662,1.2429999999999999,1.1646493551698578,5.46193398105814,4.689766887186011,5.46193398105814,
2003-11-01 12:31:44,0.12593046874999986,0.09192487382825806,-0.0480724960864541,0.9466628283610046,4.982015187440315,0.14881437288825633,0.63,1.091,1.181718565533858,5.002760700039084,4.233462049213906,5.002760700039083,,0.12300292968749915,0.08286218132654269,0.09345132549541794,1.3144831338856644,4.850877026481213,0.14304116096588684,0.601,1.155,1.162908569164131,4.886062482632687,4.201587822286547,4.886062482632687,,0.12650034179687503,0.09308530290077725,-0.0659441376574725,0.265631703533896,5.0475172496521346,0.15014573242951954,0.649,0.927,1.1869195790048739,5.130420920459779,4.3224671757131,5.130420920459779,,0.12209306640625046,0.07803720005059585,-0.03597205958422742,0.2247538557460147,4.874110698311433,0.1412509578922166,0.454,0.7250000000000001,1.1569121986192157,3.7184748762830613,3.214137495240427,3.7184748762830613,,0.130428515625001,0.10834846270471518,-0.01366910531405341,0.2973674525628538,5.1780231942145365,0.1573119993411779,0.642,1.028,1.2061166117497777,4.9222364980817455,4.081061855984882,4.922236498081745,,0.1318789062500009,0.11293956882304909,-0.012829685403398633,0.5590994291048808,5.094827870966844,0.16020780328802653,0.786,1.235,1.2148099180040517,5.960013032789313,4.906128065353378,5.960013032789313,,0.12082534179687451,0.08202561357358269,-0.037966901719517596,1.5636301006595748,4.902045760874156,0.1404361966937188,0.623,0.931,1.1623074646857818,5.156203084013235,4.436178240847109,5.156203084013233,,0.12168354492187498,0.08489203442768867,0.0963518165083171,2.1145844549310935,4.833909900765387,0.14199375003438752,0.637,1.1179999999999999,1.1669100380462485,5.23489022619267,4.4861129440255905,5.23489022619267,
2003-11-01 12:41:44,0.12666362304687456,0.09178101722685074,-0.07363756708245037,1.3825466597861276,4.813864916196469,0.14939321067734096,0.808,1.294,1.179448424762446,6.379100649134122,5.4085456516837045,6.379100649134122,,0.12364853515624918,0.0825588790682734,0.1246620555469405,1.584332780335104,4.767838578695196,0.143458072122245,0.708,1.2650000000000001,1.1602084241512645,5.725906894936742,4.935239889440948,5.725906894936742,,0.12632211914062536,0.0945444892712278,-0.05414317631906289,0.29701087819430727,5.062321000646111,0.15026307805629807,0.64,0.952,1.1895230944393942,5.066412789414463,4.259196658810725,5.066412789414463,,0.12209160156249918,0.08076751171041295,-0.04352912974244357,0.3462955072315137,4.905995867019722,0.14202871903685538,0.549,0.837,1.1632963874599465,4.496623788811232,3.8654154154381883,4.496623788811231,,0.1307961425781241,0.10977932713863311,-0.023639792868828606,0.3283261530995789,5.16798434494573,0.1583537403412945,0.696,1.092,1.2106912116824031,5.321257846608716,4.395222989365041,5.321257846608716,,0.13436928710937446,0.11484366275964221,0.008740216484585771,0.5265878473430097,5.103112432788441,0.162475052321743,0.784,1.236,1.2091680756592111,5.834666662790534,4.8253561934387035,5.834666662790534,,0.12210668945312464,0.08320273500671514,0.013734849147303697,1.937767750119371,4.908350697829116,0.14186983109389176,0.588,0.949,1.1618514245966314,4.815460992624198,4.144644393146926,4.815460992624198,,0.12279199218749877,0.08638002926966774,0.07609983637849192,2.3960985648332818,4.823754231833608,0.14343487878868583,0.635,1.165,1.168112645079206,5.171346996556359,4.427096152362691,5.171346996556359,
2003-11-01 12:51:44,0.12678588867187485,0.09348000436774821,-0.10017151351123549,1.0221179443743171,5.004429114761829,0.15042845855282214,0.63,1.033,1.1864763510246374,4.969007249935011,4.188037330574513,4.969007249935011,,0.12358969726562472,0.08455585492681292,0.18917422737155765,1.8272954689775514,4.860622466078129,0.143983520751671,0.674,1.218,1.1650123265713208,5.453529015055408,4.68109125600874,5.453529015055408,,0.1264705078125002,0.0953702019417322,-0.060409182736517374,0.2680702751557802,5.07146091718061,0.1506449257437626,0.635,0.9450000000000001,1.1911466819371248,5.020933425375543,4.215210016964623,5.020933425375543,,0.12167109374999992,0.08042634386070119,-0.07100234163476063,0.4328493330203891,4.900772211035038,0.14149155507043523,0.564,0.825,1.162901973751964,4.635447768381715,3.9861036209492346,4.635447768381715,,0.13147729492187415,0.11051704894639214,0.021996996117214257,0.4456798206256094,5.161439967972745,0.15877681998469778,0.62,1.077,1.2076368020732735,4.715643110610159,3.904852106622068,4.715643110610159,,0.13312338867187584,0.11492290053151398,-0.029141127929805558,0.5032698276710885,5.123579520577698,0.16169330310058647,0.725,1.206,1.2146122834893507,5.446075308276545,4.483797325539145,5.446075308276545,,0.12194165039062435,0.08417127018597884,0.03659105204232496,1.9128577354987355,4.899585385329326,0.14170541058361844,0.591,1.021,1.1620755511318954,4.846580295631596,4.170624096609627,4.846580295631596,,0.1220366699218743,0.08497142558629786,0.014240642503787104,2.304465633181584,4.782887154158776,0.14214219728161964,0.767,1.248,1.1647498851993892,6.284996144937546,5.396004949046756,6.284996144937544,
2003-11-01 13:01:44,0.12610761718749972,0.09215640135975973,-0.04303337300325384,1.112407703583619,4.956271405260031,0.14891123483261764,0.74,1.1280000000000001,1.1808266475387657,5.868003983452874,4.969403422325994,5.868003983452872,,0.12337700195312458,0.0836442562738228,0.01099296950135734,0.8582571410303075,4.893843433692464,0.1439804177426895,0.654,1.074,1.1669955945062793,5.300825839879593,4.542284362369177,5.300825839879593,,0.1258452148437506,0.09337127445259003,-0.07761402227593428,0.5309211194911536,4.976820829069458,0.14952668618949763,0.784,1.082,1.188179354893634,6.2298753351362475,5.24321122857243,6.2298753351362475,,0.12089956054687494,0.07820160853828159,-0.052226576335629764,0.5532342538031325,4.871386163416344,0.13994157873550084,0.671,0.918,1.15750279076691,5.550061530123105,4.794858011915358,5.550061530123105,,0.13097607421874932,0.11023032120381443,-0.04218435892210427,0.4856559209684672,5.108129342523572,0.158734966069625,0.698,1.177,1.2119386461722272,5.329217600721744,4.3972668233276355,5.329217600721744,,0.13350893554687587,0.11611642928830747,-0.05482813641191961,0.5014025054044708,5.181632378074023,0.16274189642963985,0.696,1.123,1.218958834201035,5.213134215691761,4.276710639788507,5.213134215691761,,0.12077778320312407,0.08075301033225386,0.023832944053482623,1.671702168266477,4.88311349338423,0.13975365620916014,0.652,0.982,1.1571139368746433,5.398343823743324,4.665352003558278,5.398343823743324,,0.12149799804687282,0.08297194857687708,0.05398711875803811,1.6118550279826929,4.908512587354621,0.1408561716219221,0.569,0.879,1.1593291567452704,4.683204737089369,4.039581606173966,4.683204737089369,
2003-11-01 13:11:44,0.12619560546874975,0.09253058341311679,-0.02186687536445721,0.9026992401391909,5.012782595310053,0.14934950619268883,0.615,1.028,1.1834762838050843,4.873386816566234,4.117857605813137,4.873386816566234,,0.12432138671874962,0.08503210280571764,0.09703995084919678,1.1343388758792958,4.942268471292204,0.1447548834047793,0.593,1.015,1.1643602699852087,4.769895314484652,4.096580274544445,4.769895314484651,,0.1261097167968742,0.09312194717229881,-0.09577248601266239,0.35702335755354886,4.994284481373029,0.14999567457956287,0.757,1.074,1.1894061646428165,6.002709539180874,5.0468121972308015,6.002709539180874,,0.12212021484375005,0.0795526813844656,-0.039771890631261,0.37902347215128307,4.890799914196534,0.14168599366479825,0.571,0.83,1.1602173632439332,4.675720565432851,4.030038433798022,4.675720565432851,,0.13207939453125034,0.11185174973044804,-0.021461219703534987,0.4974839675792766,5.026689371656148,0.15994462909082005,0.918,1.367,1.2109733668787914,6.950364992646912,5.7394862535755395,6.950364992646912,,0.13527739257812577,0.11657421812585139,-0.00840445028131684,0.3378088814050684,5.233386299594008,0.16437495440232258,0.623,1.062,1.2150955253472473,4.60535192264448,3.7901151198202077,4.60535192264448,,0.12146811523437395,0.0809517139720667,7.254892103068715e-05,2.145186783192198,4.871266154841376,0.1403869323387486,0.688,1.047,1.1557513020422636,5.664037831430011,4.9007410343569635,5.664037831430011,,0.1226902832031244,0.0839606703131299,0.0764115070108661,2.068681353990552,4.806420374652199,0.14240294477868295,0.691,1.157,1.1606701122608205,5.6320678537842,4.852427743498738,5.6320678537842,
2003-11-01 13:21:44,0.1258883300781255,0.093649246909475,-0.07681756765384506,1.2497899035996873,5.007498138019286,0.1493912548360324,0.667,1.053,1.1866966123335,5.298346555126013,4.46478611302971,5.298346555126013,,0.12355488281249982,0.08495430495240432,0.15289406225344015,1.7725489473126226,4.758766156431422,0.14422895176539194,0.676,1.323,1.1673270087129275,5.471252811803965,4.686992394561712,5.471252811803965,,0.12481396484374967,0.09365672405331238,-0.047890658251761746,0.17865227835744513,5.054728940886433,0.14850592173062493,0.596,0.899,1.189818157900312,4.775106701770995,4.013307974890624,4.775106701770995,,0.12015141601562393,0.07948248574096747,-0.05569778747084227,0.38871325360547226,4.889129116881805,0.13980182140293498,0.62,0.867,1.163547014583287,5.160155581681805,4.434849229989959,5.160155581681805,,0.13127543945312362,0.11126634817763682,0.003900152625123863,0.42755318464332737,4.989804966060473,0.15905503558738127,0.762,1.377,1.2116130500113516,5.804589214664867,4.79079456482454,5.804589214664867,,0.13317094726562476,0.11462665465405462,0.034441600176065235,0.5062186288444539,5.108636907371789,0.1614848182746698,0.61,1.201,1.2126129729524975,4.580578666180723,3.777444880065753,4.580578666180723,,0.12100981445312405,0.0812722004007852,0.03914543093193785,1.7137602091359891,4.88911751986646,0.13999694559307582,0.554,0.898,1.156905712365221,4.57814105825772,3.957229192773193,4.57814105825772,,0.1218043945312485,0.08410237993484712,0.07927424220487028,2.2814868450960724,4.84628601772767,0.14177222736885034,0.642,1.084,1.163933599558901,5.270745792634676,4.528390446527314,5.270745792634676,
2003-11-01 13:31:44,0.1267666503906258,0.0942333057192855,-0.09328356016149857,1.3431718464683948,4.937021950003141,0.15048885395940667,0.776,1.1720000000000002,1.1871328420817533,6.121483825665467,5.156528072233979,6.121483825665467,,0.12485170898437374,0.08675303974806589,0.07113379442801537,1.3648095735787935,4.7697288041720025,0.1458707959508281,0.693,1.333,1.168352416938751,5.550584814876085,4.750779588764325,5.550584814876085,,0.1257987304687495,0.09338735488867332,-0.0842183303597276,0.3151479443641598,5.049842891045479,0.14973947068836344,0.601,0.994,1.1903098714144864,4.777472695952969,4.0136378019580174,4.777472695952969,,0.1214520019531243,0.07929298159914008,-0.029936290473016137,0.54519012321918,4.885078929364699,0.1407605896674052,0.52,0.764,1.158981222242285,4.281526789494146,3.694215840020825,4.281526789494146,,0.1313093750000002,0.11033471522029094,-0.03031057212006795,0.7190245453908997,4.98486515160534,0.15889571775568326,1.006,1.448,1.2100866199057245,7.661296080344606,6.331196423725007,7.661296080344606,,0.13348891601562546,0.11579817364850871,-0.01298691925637914,0.6475265074600669,5.145816651773853,0.16235780873318234,0.767,1.1720000000000002,1.2162643429824405,5.745795403044713,4.72413372651809,5.745795403044713,,0.12072026367187358,0.08113598255893442,0.010252329817215206,1.5147360406481845,4.88961807212986,0.13985069378710416,0.508,0.862,1.1584690882321698,4.208075633273754,3.6324453332590005,4.208075633273754,,0.12174248046874928,0.0844881876445965,0.014754232720732792,1.8074544216723245,4.8926757958443865,0.14185617888650903,0.669,1.045,1.1652151191623044,5.495205925032267,4.71604413181909,5.495205925032267,
