,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p
2004-03-04 11:22:46,0.06269686019825202,0.08015605074571747,0.009989118208208251,0.7634263402104668,4.895147563828654,0.0802103255389395,0.474,0.913,0.07502978661067447,0.09494177813960082,0.09245353434737091,0.2861907830883834,5.069339046734083,0.09494178236259028,0.474,0.945,0.05493285804970896,0.06956974701163311,0.0034555391877959594,0.3473537586926252,4.759451872577976,0.0695942030158602,0.361,0.71,0.0437010107915412,0.05532529730023031,0.041351384398726425,0.3949308207640323,4.532145865527955,0.055426238581004574,0.337,0.5980000000000001
2004-03-04 11:32:46,0.061478880804726375,0.07883309744032395,0.014756994633946922,1.0934430417901981,4.808129481517189,0.07885541994529462,0.564,1.0859999999999999,0.07302060647492488,0.09307334319606111,0.18038362629377366,0.6052508404874848,5.029090353391555,0.09308804803384957,0.537,1.025,0.05403857610234843,0.06857491776178626,0.002820308333416884,0.46692277959346296,4.744401425953379,0.06860796088993946,0.398,0.7350000000000001,0.041981542067482044,0.0530059617654361,0.009413039542298359,0.27466213515701643,4.489996786018859,0.053109292989143894,0.281,0.53
2004-03-04 11:42:46,0.06356701987401678,0.08144666264739958,0.022341076780503632,0.8491674015588315,4.910447975897412,0.08146711313160757,0.505,0.986,0.074802920064456,0.09500464726916677,0.13469109761317236,0.5540567820649898,5.015783174141741,0.09501758969107098,0.596,1.06,0.05467679085892823,0.06943993884980691,0.013155842635479077,0.4022579261724095,4.757886561983879,0.06945963469241745,0.352,0.696,0.0431183651545468,0.05456846552297145,0.026282641068204556,0.3765595758299414,4.517069657648945,0.0546640999775786,0.293,0.5740000000000001
2004-03-04 11:52:46,0.06327247424190582,0.08126416547137709,0.05741100946436001,0.9503546546551624,4.908344487840052,0.0812956326122761,0.549,1.0030000000000001,0.07510957566287421,0.09525957668660084,0.10743878051884523,0.5965199601249203,5.054753091423127,0.0952762160847773,0.537,1.006,0.056564920162116915,0.07163603482536995,0.006883900622618528,0.5681697398661947,4.78571975711517,0.07164741017193112,0.54,0.9570000000000001,0.04358645441671817,0.055346152486806154,-0.003294550982833446,0.5001608459808198,4.530538447981825,0.055432384976340704,0.305,0.6
2004-03-04 12:02:46,0.06365188729918426,0.08155873295535575,0.008202103263750553,0.6666365452336374,4.914212813368805,0.08156945090571958,0.417,0.817,0.07477635626739582,0.09500633932325779,0.16826541554321015,0.4294896652929383,5.06683385789825,0.09503936054465513,0.566,0.971,0.05632648078519408,0.07109959558907984,-0.003686769088337786,0.29097978352083187,4.781008302260609,0.07110361460545747,0.356,0.681,0.04399707016944041,0.05563033446200215,0.0556763734326817,0.3797741751272796,4.538473274370441,0.055703322168348716,0.3,0.5760000000000001
2004-03-04 12:12:46,0.06256570145026587,0.08019719891796989,0.0679505437247905,0.7115772183332347,4.895751249531602,0.08022027970556365,0.398,0.781,0.07319429659651339,0.09268809101764008,0.11101462517319781,0.38682798928719153,5.043902230970986,0.09271464538581292,0.479,0.95,0.054268421309633955,0.06879337429230294,0.013167584937616833,0.26387623962320994,4.749954231615526,0.06880950895680839,0.317,0.617,0.043203965037353784,0.05474740129166124,0.01986128951754237,0.3743150976410021,4.521917568594369,0.05482538502292758,0.256,0.476
2004-03-04 12:22:46,0.06280877972557211,0.08048201325439909,0.03909429079352904,0.8942878463353026,4.8836454441792,0.08050084292846242,0.605,1.062,0.07435407002295039,0.09475725684686868,0.23245926259822658,0.7729903235133144,4.979671858020447,0.09477219726008555,0.681,1.1380000000000001,0.0567453000634795,0.07209431812970138,0.0009836834076780445,0.4921766052707053,4.794243514668384,0.07211007375837547,0.515,0.913,0.0429923824405476,0.05445565330960457,-0.017292561619490925,0.4001155174677793,4.515964404557111,0.05454707344887537,0.31,0.539
2004-03-04 12:32:46,0.0644243859563453,0.08325645447386415,0.06221017238603975,1.0881247509440777,4.927090432906365,0.08327836952301385,0.598,1.037,0.07491151911714457,0.09550465500800404,0.15530952721412922,0.5764199114727631,5.0710212442041716,0.09551612274165451,0.515,0.989,0.05581678792909764,0.07048941667097688,0.02178181339196855,0.39717300316432613,4.772385614352431,0.07052197108478939,0.376,0.73,0.0443905952439069,0.056451186558719765,-0.008135810629097571,0.3928843545589973,4.5513971634493515,0.05652103349985726,0.303,0.5640000000000001
2004-03-04 12:42:46,0.06499042922017603,0.08388170007817344,0.0020273276203661987,1.3379177563817142,4.7783558289022725,0.08391670704557654,0.789,1.243,0.07581371160701197,0.09678417233453335,0.12737585687509076,0.895778479191708,4.916794854044917,0.09678946808856745,0.674,1.2890000000000001,0.05505991503491333,0.07018970578969781,-0.03272909571044038,0.6392904654566398,4.766417943124999,0.07022507118598954,0.508,0.896,0.043764734606180376,0.055567902323067096,0.025021580582633256,0.4888095587837813,4.534176616317422,0.05564848203158422,0.315,0.598
2004-03-04 12:52:46,0.06454079789052153,0.0834376275282589,0.03646958105068454,1.2595539603908876,4.583753015862536,0.0834705366275248,0.662,1.226,0.07586366521802825,0.09646027516901835,0.1348782858687394,0.5347709860975409,5.080972877101954,0.0964710708609693,0.549,0.9910000000000001,0.05841110405781524,0.07428225882038995,0.001514247761590241,0.5938129915261814,4.822379617629852,0.07429394302507701,0.486,0.899,0.04456916841642517,0.05639292828956098,0.0074754345804736895,0.3487913630028112,4.551781166398611,0.05647114125306443,0.261,0.515
2004-03-04 13:02:46,0.0642335563259921,0.08285700594848926,0.033332594794742355,1.039368862472322,4.916775776777615,0.08289025942282344,0.615,1.047,0.07601313540700222,0.09710830559004544,0.13818895630596476,0.7473029372664302,4.914357468264562,0.0971306046671491,0.676,1.252,0.05806142878070158,0.07355411821544,-0.01283639063837907,0.3282568668281822,4.816547008440306,0.07356213870857387,0.361,0.6910000000000001,0.043930318863224495,0.05594411457786333,0.0018642262326395039,0.43531645506348227,4.542128215280795,0.05604412844553295,0.273,0.539
2004-03-04 13:12:46,0.06323560720738301,0.08143672234732767,0.02303827351538777,0.9283119707206935,4.908651245455969,0.0814393401935376,0.5,0.971,0.07453713560232415,0.09466153155896138,0.14556217429222243,0.5562314699839574,5.061928668175405,0.09468915273816632,0.532,0.984,0.0565240978563406,0.07177332715994829,0.02722344404457962,0.47496211249994724,4.790030936695882,0.07180717359155678,0.437,0.854,0.043661751062062486,0.05517760508421685,-0.005155366983737716,0.26078279794182224,4.5309707714691525,0.05523024753860819,0.256,0.493
2004-03-04 13:22:46,0.06499980467796206,0.08399518998978442,0.11199100073739607,1.4652081988866157,4.747747403760303,0.08403081076062367,0.803,1.245,0.07549138141510768,0.09667822253223868,0.08265143427771068,0.9083916981223004,4.857843885961876,0.09670276004329056,0.776,1.369,0.05706889984862496,0.07264667338575119,0.0974803262260738,1.4111116266967234,4.746329258088837,0.07267168087925649,0.771,1.215,0.043902192489866355,0.05582584956061994,-0.020975650632980864,0.6433027183974729,4.538349223736313,0.05590804772376887,0.413,0.708
2004-03-04 13:32:46,0.06386986669270897,0.08232782921053512,0.03655256161425177,1.2166140532933505,4.906529602086257,0.08233992663784988,0.535,1.018,0.07338981395575919,0.09302973257253114,0.1555750036813782,0.4807895453766964,5.045657898079302,0.09305072657795524,0.457,0.867,0.05583607598027161,0.07041418358613567,0.03839757873712562,0.2803366598469159,4.772479517082752,0.07043824330870295,0.334,0.649,0.04358059475560195,0.055058800855106116,0.020120026277495255,0.3038825491641157,4.527202138176798,0.05516675465248651,0.303,0.586
2004-03-04 13:42:46,0.06200830118658115,0.07943886402720442,-0.056761898844071554,0.8364815734755116,4.88516922350465,0.0794911087415651,0.522,0.954,0.07376385565701411,0.0940237991030978,0.14818927449596128,0.6606638596807048,5.01325771599453,0.09404508156761276,0.593,1.045,0.056460471702719256,0.07163918905887501,-0.018497884973147517,0.3513890725898756,4.7883602968500405,0.07168835590309267,0.364,0.716,0.04293110015137316,0.054364886833132925,-0.007215734172092026,0.334008157957165,4.5146122387330125,0.05444782146216396,0.273,0.524
2004-03-04 13:52:46,0.06348698666927052,0.08142035600800607,0.02455622196464033,0.9978318280438803,4.789682666390084,0.08143232284699989,0.613,1.196,0.0744529029737781,0.09477924655836245,0.09697517270119554,0.6248995967163915,5.02447548263966,0.0948116673116292,0.574,1.033,0.05494164754138333,0.06963615992778514,-0.009164908766686375,0.48207651747074953,4.759054690934572,0.06965472175458129,0.408,0.716,0.04381971775965474,0.0558296752837948,0.05268602103013253,0.5962498964757685,4.538407498438123,0.055914148579126896,0.398,0.781
2004-03-04 14:02:46,0.06237506714195001,0.08045035618234668,0.03499351852798748,0.9701471713161638,4.888433842676444,0.08047865649401459,0.603,1.013,0.07398715757605362,0.09458651134561201,0.10402458548264222,0.7667805265269685,4.955821356908251,0.09460096095476576,0.588,1.174,0.054227110698764056,0.06892693142431874,-0.0340408204597723,0.4743649611954135,4.75027929833115,0.06895794269860211,0.366,0.718,0.04381297914937106,0.05571062073018733,0.029308797702525813,0.4793577171803647,4.537820453135914,0.05580700491819421,0.31,0.579
2004-03-04 14:12:46,0.0639502905415302,0.08234787934943909,0.0552618548949717,1.0900713776651636,4.7850922775267435,0.08237794538013789,0.654,1.13,0.07381346745446508,0.0935970285474779,0.08357127276734526,0.5416844488266022,5.050843236177936,0.09360868635673542,0.557,0.9770000000000001,0.056749011182186254,0.07170214615969181,-0.028264953347955892,0.2707075054411554,4.78958077897406,0.07175484445675318,0.332,0.657,0.044396747888079076,0.056194692479406796,-0.0057505583088686835,0.360265901451327,4.548058510779194,0.05632604045329433,0.303,0.5569999999999999
2004-03-04 14:22:46,0.06328292397089667,0.08140414268535442,0.07104266897171305,0.9345662665449566,4.907618510770297,0.08143176427549136,0.486,0.955,0.07400678744079313,0.09380666928110934,0.09242490136296104,0.41472379974986984,5.055600432847505,0.09381545900676411,0.481,0.886,0.05455183358562366,0.06938130606240071,-0.06660916752811602,0.6662248442940397,4.754096933478739,0.06941159823283699,0.505,0.879,0.043194931393133226,0.054824362807379984,-0.015992862057476406,0.43160085155777095,4.5211115208792,0.054906632281265806,0.315,0.591
2004-03-04 14:32:46,0.06292597294789735,0.08048541064627047,0.03065203412428086,0.7994195520030418,4.89940105474516,0.08050543463707165,0.464,0.916,0.07353254553444978,0.09339512429392177,0.13437510929735597,0.5776610849217518,5.0484393801784035,0.09340497434758334,0.513,0.96,0.05539708970164524,0.07013038553936767,0.04591193869741883,0.46782021507684224,4.766915176360101,0.07015582364833972,0.42,0.808,0.043618682552857564,0.05512246701230888,0.00918608485950717,0.3365426508586671,4.528069582363676,0.0552167470496396,0.273,0.537
2004-03-04 14:42:46,0.06328927193710567,0.08142816990258524,-0.004454027583020076,0.9205595483406497,4.908695777608199,0.08145810860912908,0.496,0.931,0.07351628497485219,0.09342546521249981,0.1523590947843464,0.5527543804645001,4.974208328638132,0.09343819311405041,0.649,1.101,0.05516778162996174,0.0697326001330084,-0.05991986003213607,0.3144255775110629,4.761914438450413,0.06976775316581259,0.378,0.698,0.04384271692953614,0.055469162352046526,-0.007749792222247501,0.3234681190040427,4.5348146916605225,0.055606266621158244,0.259,0.488
2004-03-04 14:52:46,0.06354807363640792,0.08191786164701602,0.028026540923586276,1.2297697066577942,4.8043801760942895,0.08194670710773597,0.662,1.233,0.07468914497778253,0.09533879482688026,0.15085521655503742,0.6799607694184573,5.066981080895909,0.09535408759766456,0.522,0.993,0.05613179354460589,0.07137181310336613,0.021526102118862526,0.5766328195665267,4.78237994264407,0.07140182262678917,0.417,0.817,0.043936764490452244,0.05596871868453456,0.011390920969491585,0.5586085622641175,4.5411744682433355,0.05606918105443006,0.276,0.542
2004-03-04 15:02:46,0.06311338444259991,0.08118221905202219,0.047235168677977134,1.022298253270224,4.868287009970016,0.08120041891898576,0.605,1.03,0.07325406513989892,0.0935704889077813,0.1449669280407717,0.8335684579177256,4.932407803536303,0.0935905730876124,0.691,1.1909999999999998,0.05657307485717059,0.07188562403601217,-0.0004996569235116916,0.4287968443839252,4.7907816093299305,0.07189708125156925,0.364,0.725,0.04365945602812494,0.055792045543908673,0.016081877050551825,0.5711332803206806,4.537963298179657,0.05586293505592202,0.3,0.591
2004-03-04 15:12:46,0.06352898090727081,0.08219561515863857,0.10292623978544305,1.1938015276868437,4.848680713398271,0.08221791374804586,0.608,1.079,0.07389520972703725,0.09434175249981258,0.16292580909581036,0.6822795921847837,4.887744885302044,0.09435957596682748,0.667,1.2770000000000001,0.055843888861760636,0.07114478633055674,0.059829272904102726,0.8400706171665764,4.764143826134573,0.07117577033463458,0.522,1.013,0.04426402656379557,0.05633085414907069,-0.02090554546044032,0.6603333411436361,4.545802392464684,0.0564598147289945,0.349,0.618
2004-03-04 15:22:46,0.06372659797841701,0.08202106909007492,0.053382131372999325,0.9620758754024217,4.915026421141586,0.08203880362999018,0.535,0.918,0.07197748913521133,0.09120304128644403,0.1857602824179261,0.4282804489735499,5.026865852687595,0.0912080377366004,0.454,0.8420000000000001,0.05433776063284297,0.06874291353410265,0.021558020887764887,0.36732122768445796,4.747401517498561,0.068763555278205,0.388,0.732,0.043206943698421305,0.054847053982112925,-0.00849757142196926,0.3026678981876243,4.524066382696562,0.05491155809893023,0.237,0.46599999999999997
2004-03-04 15:32:46,0.06336525220957989,0.08178443539116506,0.044166074259104564,1.2471583170360696,4.904039272216867,0.08181125323759844,0.54,1.009,0.07424078324136933,0.09461821920766363,0.21799541140071738,0.7987731690546163,4.998946174493269,0.09464303006456286,0.679,1.1280000000000001,0.05440949265100757,0.06929331365270787,0.061162763414547135,0.8035416721129116,4.751656575578215,0.0693368024038195,0.559,0.9620000000000001,0.0442247668343166,0.05596990660897315,0.009897716735827065,0.4748727668459942,4.5415014319814855,0.05606216118117912,0.317,0.61
2004-03-04 15:42:46,0.06376043752136296,0.08197448682591661,-0.013890092735095692,0.8648771133648481,4.916892348830018,0.08199956826570193,0.491,0.9430000000000001,0.07388378338786006,0.09396770196636195,0.16582701689891752,0.6057000103430208,5.034518268772021,0.09397663949067062,0.54,1.033,0.0560467307974018,0.07093847435996882,0.03702874500049344,0.3102029419524506,4.780067288488315,0.07095856037775389,0.361,0.683,0.04383290199716647,0.05569626209706679,0.019764721291242297,0.37529206838575346,4.538387500211901,0.05575959450633333,0.247,0.491
2004-03-04 15:52:46,0.06352321890717272,0.08136843051248918,0.01329866302026962,0.7308175916585529,4.910844655825393,0.08138636625586983,0.444,0.852,0.07393398115142306,0.09419190317398551,0.12301032485035045,0.5939902970757687,5.056852328495961,0.09421336483317598,0.503,0.962,0.05568494555398126,0.07096137684689989,0.010841443779838809,0.669542189271596,4.776171772731674,0.07098058653069456,0.42,0.837,0.04371746667317598,0.05560582211057191,0.0008978062568707193,0.41580446046735275,4.536069483581923,0.05570099119353605,0.266,0.525
2004-03-04 16:02:46,0.06323795107182992,0.08137582323697967,0.016099218287779396,1.0348570451497294,4.8156294074597,0.08139213429667175,0.601,1.133,0.07252985985643756,0.09263482818365727,0.09742710016550238,0.6299361077353076,5.026555807900358,0.09265167024200235,0.549,1.01,0.05468802187606733,0.0696468399774228,0.02798984368811114,0.6278670562655337,4.75822900397312,0.06965881709000539,0.454,0.8280000000000001,0.0441893647150725,0.056215471973771754,0.04066437593170686,0.4906461409652483,4.546048576966774,0.056311145128447135,0.315,0.581
2004-03-04 16:12:46,0.0650119146442696,0.08335230959600402,-0.00494142345729871,0.7705015174431802,4.9348242461331315,0.08339820067585695,0.5,0.898,0.07573558279212765,0.09645621071571119,0.1374007272535823,0.590610556793632,5.047328615457827,0.09646609384180918,0.562,1.053,0.05516367986718069,0.07029397334558084,0.07824583576150894,0.7199159132113766,4.766983788441893,0.07032633988586547,0.542,0.9990000000000001,0.04430787636114901,0.05637766011048074,0.01780198350629014,0.4632544351504104,4.5487784899634,0.05647861132140015,0.315,0.581
2004-03-04 16:22:46,0.062281556716636655,0.08037524353570231,-0.05002572047505843,1.2840011327443297,4.892302838006931,0.0804037148470099,0.605,1.01,0.0729589335416763,0.09294631994127993,0.0950351035419254,0.6618418975294853,4.9481239601171225,0.0929551357303899,0.593,1.123,0.05453972361931692,0.06924733529711766,-0.0686733994891758,0.5770121365654406,4.75326872867543,0.069271397700507,0.476,0.806,0.04287587284535214,0.05491401439695718,-0.03763779014584392,0.74023636760547,4.520395035610427,0.05498033643407454,0.344,0.615
2004-03-04 16:32:46,0.0632422481566482,0.08116062053138746,0.027923669371549022,0.7484985447757406,4.907796455044131,0.08117333976995565,0.476,0.8859999999999999,0.07317598515552505,0.09286764222161013,0.14780560746968835,0.45135371459915286,5.044662835857276,0.09288903761609126,0.5,0.969,0.05429967283558714,0.06887116103192271,0.014015986957127302,0.34922531494880316,4.749381996618332,0.06890838055270211,0.378,0.6859999999999999,0.04406548171297268,0.05572385048595993,0.016041817906688686,0.3050620570503453,4.539095615571519,0.055801637040688364,0.281,0.532
2004-03-04 16:42:46,0.06244816641437575,0.08029326404355532,0.07244797872632289,1.0301997743336826,4.893199781186851,0.08033233804251999,0.508,0.9650000000000001,0.07165095951950776,0.09105030612834274,0.1441574077690152,0.6621901991558814,4.904852317536622,0.09106339560247714,0.681,1.179,0.05291757410029683,0.06743760612832674,0.03628089259662494,0.6933068065408614,4.726016954543114,0.06745198262075532,0.491,0.889,0.0425060793984067,0.05398782007422293,0.017566572860147338,0.40265304748743747,4.506786068525216,0.05405617650437715,0.298,0.5349999999999999
2004-03-04 16:52:46,0.06160764685775677,0.07885274514617634,0.04894741892638436,0.7514043265594501,4.878661589557367,0.07888376649003939,0.444,0.854,0.07282084086136995,0.09218027578250435,0.13946030242602658,0.41570948136394037,5.0383136050044826,0.09219567814441848,0.603,1.001,0.05478543874212538,0.06908876153805975,0.04108764220965542,0.23411496304943968,4.7538183909645815,0.06911674415419669,0.332,0.63,0.04296835782997039,0.054162232444777476,0.0006978207096389427,0.18273898398631072,4.512625376671928,0.054263879618774255,0.237,0.45699999999999996
2004-03-04 17:02:46,0.0627171736901213,0.08036886982761712,0.04770943185297954,0.8353438515882852,4.896559815692746,0.08040625976687225,0.444,0.866,0.0728847599980462,0.09270813745322727,0.14013887555142066,0.46145162751297963,5.042717265792355,0.09271639314116614,0.493,0.9059999999999999,0.05398559499975533,0.0682312532241589,0.04849215660667484,0.23082231506770334,4.741416217118632,0.06828181328644435,0.325,0.581,0.04348166414375561,0.05523407507065176,0.017329635254152476,0.41533136106549895,4.5297114591423355,0.05532500381977915,0.269,0.511
2004-03-04 17:12:46,0.061957566287416395,0.0798568026081136,0.10296334785064121,1.2621092274631445,4.809700355668312,0.07987700119000073,0.664,1.113,0.07265760046877268,0.09179896744677538,0.12762385408457863,0.3593375050366219,5.03485768792798,0.09181428873757896,0.488,0.9470000000000001,0.05425093998730368,0.06874460882611391,0.05866061107559692,0.5008499751344337,4.747086724995959,0.06875780233971299,0.496,0.9179999999999999,0.04252917622930653,0.0540892898572693,0.048463290210815115,0.46590537852814196,4.5078853367106495,0.0541592181371194,0.31,0.596
2004-03-04 17:22:46,0.06393652033790657,0.08273090180344513,0.052022585622234725,1.1159139675607803,4.915241567982719,0.08276038020258208,0.542,1.0350000000000001,0.07394330777869963,0.09410968182233162,0.127749504064815,0.5765133202340822,5.0269023954867045,0.09411409311354019,0.535,1.0430000000000001,0.05539289027784538,0.07020438299091493,0.030344497696755235,0.3431803033037135,4.769432589785344,0.07023239033230777,0.334,0.646,0.04440124029493498,0.05630939582921131,-0.0039051572114676223,0.37203141406669005,4.5491607501129865,0.05638418464550658,0.293,0.5489999999999999
2004-03-04 17:32:46,0.06381532301381895,0.08179140477230255,0.0726372568979923,0.765127991248205,4.915442232041391,0.0818157275353121,0.449,0.847,0.07322061624102713,0.09294373827024073,0.13625001134267176,0.6252217790717407,4.857837557297317,0.09296169534074251,0.73,1.284,0.053587870501488485,0.0678532853937069,-0.03764206129649411,0.4819852357863046,4.733471569257726,0.06788427878685495,0.466,0.883,0.04375814248742476,0.0553475597359436,0.04711797844153928,0.3056157886922821,4.532342594144541,0.05541461168714381,0.3,0.554
2004-03-04 17:42:46,0.06183719908198683,0.0791817680162941,0.05759653989252675,0.719252790385517,4.88357003133602,0.0792143856412713,0.457,0.8260000000000001,0.07282972801406325,0.09258893391041018,0.2034122857179699,0.6289315348322098,4.957637026315081,0.09259822762538844,0.569,1.111,0.053743932809218506,0.06807714531650633,0.037095952515795644,0.4384836254914104,4.737167872642588,0.06809377680502267,0.41,0.8009999999999999,0.0429979002880984,0.05441944414601558,0.0660917243781813,0.3336538415848862,4.516071370490225,0.05451318185939409,0.269,0.528
